# YYYY MM DD  Total  North  South
# Time base:   1
# Time unit:   d
# Point count: 51656
freq/1/d	|At|/µhsp
0.046770946	7.166268349
0.046790305	4.143850327
0.046809664	13.575707436
0.046829023	4.734865665
0.046848382	9.236521721
0.046867740	16.768320084
0.046887099	11.044668198
0.046906458	11.397888184
0.046925817	13.614778519
0.046945176	4.920079708
0.046964535	6.091606140
0.046983893	20.407043457
0.047003252	5.443379879
0.047022611	14.506244659
0.047041970	14.086854935
0.047061329	8.592292786
0.047080688	4.788179874
0.047100046	8.039070129
0.047119405	3.562159061
0.047138764	8.008643150
0.047158123	1.119943857
0.047177482	9.270198822
0.047196841	4.901726246
0.047216199	16.773853302
0.047235558	17.789838791
0.047254917	9.573778152
0.047274276	23.874147415
0.047293635	14.319734573
0.047312994	14.964084625
0.047332352	9.308876038
0.047351711	6.823986053
0.047371070	22.131149292
0.047390429	14.985036850
0.047409788	15.214202881
0.047429147	15.477473259
0.047448505	5.750855923
0.047467864	8.276320457
0.047487223	7.687763691
0.047506582	16.252227783
0.047525941	17.749517441
0.047545300	6.928969860
0.047564659	12.593337059
0.047584017	19.857404709
0.047603376	2.283583879
0.047622735	12.031902313
0.047642094	15.645433426
0.047661453	12.334020615
0.047680812	11.067274094
0.047700170	6.474632740
0.047719529	16.725040436
0.047738888	1.938212395
0.047758247	9.318461418
0.047777606	13.513180733
0.047796965	4.923240185
0.047816323	22.101072311
0.047835682	9.355555534
0.047855041	7.223280430
0.047874400	20.514385223
0.047893759	10.830904007
0.047913118	6.772748947
0.047932476	13.250446320
0.047951835	8.227792740
0.047971194	8.193893433
0.047990553	13.206917763
0.048009912	4.264272690
0.048029271	2.714557409
0.048048629	14.733885765
0.048067988	16.393688202
0.048087347	8.308680534
0.048106706	6.376917362
0.048126065	4.366802216
0.048145424	4.963754654
0.048164782	9.961029053
0.048184141	13.965517044
0.048203500	18.140659332
0.048222859	13.330771446
0.048242218	4.943618774
0.048261577	15.716585159
0.048280935	5.761355400
0.048300294	24.413829803
0.048319653	9.659944534
0.048339012	27.074007034
0.048358371	4.837058067
0.048377730	16.590377808
0.048397088	10.166656494
0.048416447	13.695748329
0.048435806	19.741374969
0.048455165	9.517887115
0.048474524	23.264402390
0.048493883	8.585283279
0.048513241	11.151786804
0.048532600	9.801284790
0.048551959	9.247718811
0.048571318	22.105792999
0.048590677	18.935670853
0.048610036	12.723757744
0.048629394	16.845441818
0.048648753	5.102939606
0.048668112	3.127663612
0.048687471	6.416841507
0.048706830	9.426275253
0.048726189	17.956842422
0.048745547	2.157800436
0.048764906	1.131861329
0.048784265	12.149694443
0.048803624	9.268359184
0.048822983	11.003224373
0.048842342	7.781680107
0.048861700	5.032505989
0.048881059	11.323992729
0.048900418	4.493021965
0.048919777	10.045791626
0.048939136	10.085330009
0.048958495	5.325342655
0.048977853	11.895421028
0.048997212	3.434483767
0.049016571	9.628958702
0.049035930	10.340310097
0.049055289	3.657711506
0.049074648	15.964124680
0.049094007	5.438365936
0.049113365	5.744443893
0.049132724	5.810775757
0.049152083	7.883321285
0.049171442	10.501070976
0.049190801	7.188679218
0.049210160	6.589437962
0.049229518	6.667964458
0.049248877	13.010560036
0.049268236	9.468175888
0.049287595	2.151625872
0.049306954	12.917170525
0.049326313	20.011888504
0.049345671	9.785170555
0.049365030	5.615023136
0.049384389	16.910520554
0.049403748	4.891550541
0.049423107	26.351028442
0.049442466	6.713773727
0.049461824	3.838498354
0.049481183	5.629354477
0.049500542	12.135752678
0.049519901	3.369487524
0.049539260	5.662812233
0.049558619	14.990426064
0.049577977	14.029727936
0.049597336	17.374475479
0.049616695	11.115260124
0.049636054	9.819589615
0.049655413	10.990440369
0.049674772	25.807601929
0.049694130	11.987933159
0.049713489	8.526287079
0.049732848	18.992511749
0.049752207	21.763778687
0.049771566	5.846111774
0.049790925	2.053255558
0.049810283	11.950550079
0.049829642	8.536846161
0.049849001	23.287078857
0.049868360	11.730731010
0.049887719	17.071348190
0.049907078	17.765779495
0.049926436	18.922630310
0.049945795	19.445272446
0.049965154	4.271673679
0.049984513	6.255232811
0.050003872	2.891990900
0.050023231	8.267655373
0.050042589	2.401562214
0.050061948	12.826526642
0.050081307	15.499134064
0.050100666	6.870852470
0.050120025	1.049506783
0.050139384	11.126963615
0.050158742	15.240470886
0.050178101	18.765808105
0.050197460	10.253248215
0.050216819	10.067206383
0.050236178	13.032191277
0.050255537	5.655558109
0.050274895	11.963399887
0.050294254	9.486043930
0.050313613	4.625334263
0.050332972	16.436466217
0.050352331	6.432122707
0.050371690	8.678840637
0.050391048	5.187286377
0.050410407	8.578229904
0.050429766	7.962586403
0.050449125	6.583287716
0.050468484	2.044495583
0.050487843	14.171814919
0.050507201	7.869864941
0.050526560	13.494549751
0.050545919	10.182156563
0.050565278	6.770989895
0.050584637	10.724081039
0.050603996	8.693696976
0.050623354	24.229572296
0.050642713	14.544628143
0.050662072	9.029684067
0.050681431	4.053154945
0.050700790	21.388326645
0.050720149	12.399225235
0.050739508	5.257133007
0.050758866	12.289025307
0.050778225	7.058399677
0.050797584	5.451733589
0.050816943	11.677309990
0.050836302	6.503050804
0.050855661	6.805328369
0.050875019	11.829138756
0.050894378	15.886830330
0.050913737	11.323206902
0.050933096	16.129350662
0.050952455	27.644956589
0.050971814	7.891644955
0.050991172	8.627788544
0.051010531	15.015707016
0.051029890	9.398398399
0.051049249	4.892693520
0.051068608	4.243145466
0.051087967	12.835100174
0.051107325	10.274414062
0.051126684	9.003902435
0.051146043	10.568199158
0.051165402	6.761081219
0.051184761	10.187055588
0.051204120	24.091030121
0.051223478	10.891313553
0.051242837	14.463743210
0.051262196	11.212512016
0.051281555	7.733736038
0.051300914	5.029121876
0.051320273	14.304058075
0.051339631	9.902627945
0.051358990	10.857325554
0.051378349	10.230183601
0.051397708	7.047341824
0.051417067	4.316113949
0.051436426	11.605401993
0.051455784	11.597395897
0.051475143	10.843674660
0.051494502	8.507519722
0.051513861	7.808567047
0.051533220	14.017326355
0.051552579	3.446903467
0.051571937	4.397163868
0.051591296	3.734953642
0.051610655	15.640254021
0.051630014	8.568157196
0.051649373	9.438861847
0.051668732	5.085647106
0.051688090	8.318884850
0.051707449	8.513380051
0.051726808	5.396646023
0.051746167	10.135184288
0.051765526	0.758641422
0.051784885	13.305488586
0.051804243	13.532687187
0.051823602	7.416893959
0.051842961	11.244059563
0.051862320	10.925756454
0.051881679	6.765546799
0.051901038	2.268524647
0.051920396	11.400369644
0.051939755	0.650368333
0.051959114	6.182009220
0.051978473	0.710181773
0.051997832	7.437461853
0.052017191	1.965113163
0.052036549	9.402449608
0.052055908	17.677972794
0.052075267	13.702098846
0.052094626	8.730195045
0.052113985	2.877228022
0.052133344	12.349715233
0.052152702	10.324911118
0.052172061	26.113950729
0.052191420	4.343214989
0.052210779	10.194713593
0.052230138	15.202220917
0.052249497	9.296020508
0.052268856	5.068381310
0.052288214	2.695548058
0.052307573	7.007978916
0.052326932	10.323427200
0.052346291	5.496129513
0.052365650	7.228271484
0.052385009	9.566047668
0.052404367	5.699354172
0.052423726	7.031506062
0.052443085	4.546375751
0.052462444	3.326606274
0.052481803	13.102857590
0.052501162	11.976466179
0.052520520	4.576313019
0.052539879	3.915750980
0.052559238	9.314979553
0.052578597	4.981082916
0.052597956	8.868012428
0.052617315	7.579093933
0.052636673	10.727520943
0.052656032	5.190010548
0.052675391	6.490566254
0.052694750	9.916697502
0.052714109	7.375002384
0.052733468	6.528439999
0.052752826	10.367587090
0.052772185	4.642561913
0.052791544	5.918299675
0.052810903	6.789003849
0.052830262	3.757173300
0.052849621	7.743985653
0.052868979	2.671323061
0.052888338	5.803262711
0.052907697	16.150672913
0.052927056	5.853240013
0.052946415	6.468027115
0.052965774	4.791108608
0.052985132	11.856377602
0.053004491	15.757096291
0.053023850	14.820966721
0.053043209	8.135574341
0.053062568	9.100467682
0.053081927	8.135351181
0.053101285	2.503056765
0.053120644	7.387213707
0.053140003	3.765237808
0.053159362	6.099833488
0.053178721	8.814635277
0.053198080	11.294440269
0.053217438	12.381637573
0.053236797	6.289820671
0.053256156	1.676247954
0.053275515	16.813642502
0.053294874	3.756760120
0.053314233	6.077168941
0.053333591	5.380497456
0.053352950	7.332714081
0.053372309	7.518981934
0.053391668	5.528257847
0.053411027	4.686236858
0.053430386	11.930434227
0.053449744	13.603793144
0.053469103	22.236299515
0.053488462	14.456505775
0.053507821	3.302426338
0.053527180	13.611009598
0.053546539	12.662406921
0.053565897	5.618691444
0.053585256	8.326848030
0.053604615	9.535322189
0.053623974	3.169021368
0.053643333	9.274170876
0.053662692	14.980940819
0.053682050	13.906179428
0.053701409	7.210391998
0.053720768	13.462958336
0.053740127	12.923862457
0.053759486	5.382547379
0.053778845	7.511928082
0.053798204	2.530945301
0.053817562	2.935737848
0.053836921	5.617085934
0.053856280	9.859603882
0.053875639	4.197110653
0.053894998	8.678868294
0.053914357	16.091238022
0.053933715	15.143408775
0.053953074	8.108171463
0.053972433	9.258170128
0.053991792	7.806375504
0.054011151	2.074147463
0.054030510	11.294426918
0.054049868	1.635997891
0.054069227	4.512567997
0.054088586	7.692502975
0.054107945	3.650248528
0.054127304	1.895788670
0.054146663	6.277036667
0.054166021	9.728488922
0.054185380	10.016720772
0.054204739	2.991091967
0.054224098	12.198685646
0.054243457	6.003212452
0.054262816	14.515008926
0.054282174	14.153792381
0.054301533	9.210297585
0.054320892	4.592540741
0.054340251	6.857989788
0.054359610	9.637851715
0.054378969	7.165704250
0.054398327	7.394618988
0.054417686	5.289683819
0.054437045	11.610933304
0.054456404	4.083393574
0.054475763	19.285875320
0.054495122	10.813013077
0.054514480	13.221504211
0.054533839	9.489127159
0.054553198	1.395035148
0.054572557	8.923447609
0.054591916	5.668605328
0.054611275	5.953795433
0.054630633	13.828932762
0.054649992	13.577449799
0.054669351	3.154196978
0.054688710	12.941467285
0.054708069	12.632581711
0.054727428	6.220739841
0.054746786	13.423032761
0.054766145	8.227911949
0.054785504	5.857781410
0.054804863	9.309761047
0.054824222	3.907569170
0.054843581	3.791326046
0.054862939	1.808728814
0.054882298	14.089975357
0.054901657	11.188112259
0.054921016	13.611618042
0.054940375	17.139743805
0.054959734	9.902803421
0.054979092	4.160288811
0.054998451	0.835693121
0.055017810	2.854717970
0.055037169	4.960999966
0.055056528	13.065790176
0.055075887	7.382786274
0.055095245	3.451148987
0.055114604	7.263697624
0.055133963	7.470929146
0.055153322	10.181983948
0.055172681	13.822661400
0.055192040	2.931166649
0.055211398	11.278814316
0.055230757	4.967494488
0.055250116	9.498271942
0.055269475	2.794964314
0.055288834	11.589665413
0.055308193	9.018943787
0.055327551	15.993746758
0.055346910	4.415209293
0.055366269	8.626752853
0.055385628	1.072423339
0.055404987	10.946251869
0.055424346	11.653992653
0.055443705	9.564124107
0.055463063	12.357569695
0.055482422	7.638359547
0.055501781	17.545408249
0.055521140	17.794816971
0.055540499	5.932016373
0.055559858	6.669480324
0.055579216	8.800796509
0.055598575	7.208884716
0.055617934	4.002028942
0.055637293	1.801566482
0.055656652	3.155064821
0.055676011	10.890768051
0.055695369	5.253313541
0.055714728	9.452054024
0.055734087	4.795957088
0.055753446	7.227145672
0.055772805	14.562600136
0.055792164	5.708050728
0.055811522	3.518084764
0.055830881	11.598739624
0.055850240	3.473808050
0.055869599	15.019992828
0.055888958	10.491837502
0.055908317	5.607828140
0.055927675	2.353739262
0.055947034	16.847511292
0.055966393	7.458353043
0.055985752	4.633406162
0.056005111	10.686634064
0.056024470	5.058479786
0.056043828	9.248594284
0.056063187	13.058000565
0.056082546	3.014718056
0.056101905	9.578775406
0.056121264	12.035631180
0.056140623	14.760433197
0.056159981	12.703513145
0.056179340	4.465102673
0.056198699	2.727638483
0.056218058	7.440230370
0.056237417	9.955297470
0.056256776	8.607904434
0.056276134	3.876413584
0.056295493	7.696670532
0.056314852	15.851958275
0.056334211	5.295933723
0.056353570	6.911077976
0.056372929	0.425717503
0.056392287	7.989462376
0.056411646	10.071769714
0.056431005	5.158474445
0.056450364	7.046186447
0.056469723	8.119464874
0.056489082	12.823343277
0.056508440	8.227069855
0.056527799	6.069272518
0.056547158	1.203640461
0.056566517	15.753796577
0.056585876	7.547852516
0.056605235	7.784813404
0.056624593	12.402854919
0.056643952	3.311928034
0.056663311	3.278437138
0.056682670	6.752221584
0.056702029	4.277361870
0.056721388	15.125052452
0.056740746	13.832498550
0.056760105	9.508695602
0.056779464	7.408994198
0.056798823	11.212833405
0.056818182	14.002594948
0.056837541	7.946316719
0.056856899	6.765070438
0.056876258	6.907849312
0.056895617	6.413305759
0.056914976	2.949805021
0.056934335	8.881858826
0.056953694	11.712346077
0.056973053	5.844902039
0.056992411	2.184418917
0.057011770	9.834156036
0.057031129	3.002572298
0.057050488	7.389535427
0.057069847	6.624698162
0.057089206	16.186700821
0.057108564	9.176714897
0.057127923	5.568629265
0.057147282	5.810526371
0.057166641	5.245125294
0.057186000	4.882734299
0.057205359	2.416678667
0.057224717	13.403013229
0.057244076	7.826006889
0.057263435	13.895853996
0.057282794	4.381615639
0.057302153	8.619753838
0.057321512	5.728375435
0.057340870	6.257609844
0.057360229	3.652628660
0.057379588	9.644573212
0.057398947	9.451094627
0.057418306	5.729357243
0.057437665	7.204322338
0.057457023	2.378183365
0.057476382	11.157687187
0.057495741	2.808096886
0.057515100	6.159783363
0.057534459	9.988478661
0.057553818	7.770900249
0.057573176	13.137148857
0.057592535	11.838036537
0.057611894	7.347499371
0.057631253	7.065616608
0.057650612	5.917374611
0.057669971	10.544887543
0.057689329	9.749034882
0.057708688	10.766137123
0.057728047	9.106351852
0.057747406	5.489957809
0.057766765	6.684564114
0.057786124	3.765450716
0.057805482	6.402428627
0.057824841	11.932007790
0.057844200	2.717707872
0.057863559	4.725072384
0.057882918	3.748172045
0.057902277	0.884691060
0.057921635	6.728018761
0.057940994	15.006066322
0.057960353	5.953819275
0.057979712	5.778707504
0.057999071	3.594461441
0.058018430	9.906228065
0.058037788	4.374571800
0.058057147	17.540559769
0.058076506	12.163662910
0.058095865	10.740039825
0.058115224	4.239887238
0.058134583	10.189863205
0.058153941	5.474206924
0.058173300	8.291810989
0.058192659	8.735194206
0.058212018	3.569339514
0.058231377	8.057057381
0.058250736	9.558703423
0.058270094	8.564496994
0.058289453	12.328543663
0.058308812	6.037439346
0.058328171	5.393255234
0.058347530	11.202178001
0.058366889	16.575439453
0.058386247	14.008838654
0.058405606	2.719332218
0.058424965	4.546768665
0.058444324	13.621510506
0.058463683	11.533565521
0.058483042	8.577724457
0.058502400	6.724682808
0.058521759	5.724842548
0.058541118	6.854204178
0.058560477	6.417520523
0.058579836	5.950517178
0.058599195	5.137861729
0.058618554	14.573635101
0.058637912	3.552153587
0.058657271	8.312773705
0.058676630	12.921473503
0.058695989	13.596379280
0.058715348	9.559432983
0.058734707	11.565053940
0.058754065	6.833776951
0.058773424	1.135552287
0.058792783	1.017057657
0.058812142	3.890372753
0.058831501	13.201797485
0.058850860	9.587178230
0.058870218	8.013570786
0.058889577	7.374768734
0.058908936	14.069548607
0.058928295	9.295709610
0.058947654	1.544866920
0.058967013	3.180268764
0.058986371	14.758393288
0.059005730	12.461224556
0.059025089	4.547681332
0.059044448	12.640106201
0.059063807	4.721653938
0.059083166	11.011434555
0.059102524	11.010749817
0.059121883	10.008778572
0.059141242	10.345349312
0.059160601	3.676504850
0.059179960	5.371035099
0.059199319	1.291768789
0.059218677	4.160479069
0.059238036	7.727951050
0.059257395	7.763217449
0.059276754	8.843770981
0.059296113	9.343715668
0.059315472	8.073265076
0.059334830	7.031752586
0.059354189	2.125212193
0.059373548	7.899709702
0.059392907	15.070182800
0.059412266	13.185022354
0.059431625	7.297389030
0.059450983	6.343090534
0.059470342	8.251005173
0.059489701	7.444769382
0.059509060	4.978264809
0.059528419	4.588189125
0.059547778	2.246321678
0.059567136	5.133172512
0.059586495	1.278124809
0.059605854	3.021707296
0.059625213	4.803454399
0.059644572	14.157458305
0.059663931	20.102346420
0.059683289	6.700398922
0.059702648	13.321676254
0.059722007	7.303855896
0.059741366	8.109205246
0.059760725	10.006371498
0.059780084	8.411215782
0.059799442	9.771558762
0.059818801	2.489794970
0.059838160	14.952259064
0.059857519	15.468102455
0.059876878	6.163115025
0.059896237	12.903394699
0.059915595	6.205884457
0.059934954	10.665260315
0.059954313	10.494739532
0.059973672	11.293029785
0.059993031	9.892101288
0.060012390	7.550418377
0.060031748	4.824694633
0.060051107	7.905431271
0.060070466	5.569465160
0.060089825	13.409705162
0.060109184	15.999519348
0.060128543	7.304319859
0.060147902	12.278358459
0.060167260	9.935247421
0.060186619	5.431038857
0.060205978	2.837921858
0.060225337	9.088471413
0.060244696	7.827867985
0.060264055	7.768072128
0.060283413	6.088330746
0.060302772	14.776548386
0.060322131	7.993921757
0.060341490	2.075899839
0.060360849	6.412592411
0.060380208	6.961368084
0.060399566	6.256117821
0.060418925	12.547677040
0.060438284	3.938774347
0.060457643	4.992325306
0.060477002	2.495139360
0.060496361	3.416763306
0.060515719	5.216256142
0.060535078	6.244507313
0.060554437	15.305379868
0.060573796	15.107746124
0.060593155	3.845347166
0.060612514	3.257243872
0.060631872	5.302412033
0.060651231	1.461075544
0.060670590	5.876438141
0.060689949	4.089643002
0.060709308	1.574621797
0.060728667	3.552653074
0.060748025	8.513595581
0.060767384	11.517895699
0.060786743	2.688854456
0.060806102	6.987072468
0.060825461	10.726003647
0.060844820	4.675196648
0.060864178	3.070242643
0.060883537	4.482623100
0.060902896	5.193117619
0.060922255	5.598732471
0.060941614	8.075881958
0.060960973	3.211658001
0.060980331	5.780995846
0.060999690	8.871743202
0.061019049	2.430630445
0.061038408	0.786736190
0.061057767	6.598966599
0.061077126	19.579948425
0.061096484	4.826248646
0.061115843	5.147166252
0.061135202	1.685420394
0.061154561	4.546120644
0.061173920	3.603341103
0.061193279	7.605523586
0.061212637	4.441989899
0.061231996	11.887763977
0.061251355	4.118216038
0.061270714	1.433750272
0.061290073	7.111269951
0.061309432	0.925060689
0.061328790	4.423756599
0.061348149	5.168450356
0.061367508	9.720241547
0.061386867	5.897922516
0.061406226	5.917329788
0.061425585	6.131633282
0.061444943	0.983480871
0.061464302	5.124420643
0.061483661	3.080362558
0.061503020	1.654259562
0.061522379	7.014189243
0.061541738	3.602437258
0.061561096	1.233115554
0.061580455	5.229227543
0.061599814	6.761014462
0.061619173	4.024095058
0.061638532	3.527703285
0.061657891	11.141120911
0.061677249	12.734726906
0.061696608	14.998771667
0.061715967	1.738805413
0.061735326	4.365739346
0.061754685	12.459267616
0.061774044	10.350081444
0.061793403	9.068587303
0.061812761	6.453713417
0.061832120	6.043868542
0.061851479	10.399269104
0.061870838	4.071571827
0.061890197	2.783904314
0.061909556	5.037648201
0.061928914	2.891414404
0.061948273	13.774103165
0.061967632	3.208230019
0.061986991	8.244842529
0.062006350	5.289712906
0.062025709	10.479249001
0.062045067	7.762547493
0.062064426	1.674670339
0.062083785	2.549574614
0.062103144	10.099303246
0.062122503	6.476981640
0.062141862	5.752648354
0.062161220	6.018352985
0.062180579	5.771343231
0.062199938	8.010268211
0.062219297	7.849341869
0.062238656	6.132121086
0.062258015	2.900404453
0.062277373	3.364552259
0.062296732	1.777462959
0.062316091	6.039539814
0.062335450	3.143436193
0.062354809	7.492117405
0.062374168	3.331439257
0.062393526	7.392849922
0.062412885	12.050873756
0.062432244	9.360610962
0.062451603	1.014048815
0.062470962	11.077300072
0.062490321	9.110652924
0.062509679	12.710226059
0.062529038	5.794884205
0.062548397	2.991178989
0.062567756	0.695012450
0.062587115	6.978278160
0.062606474	5.695748806
0.062625832	2.942024469
0.062645191	2.377386570
0.062664550	11.562818527
0.062683909	9.816900253
0.062703268	5.727067471
0.062722627	2.355012417
0.062741985	7.658638000
0.062761344	12.052249908
0.062780703	3.629307747
0.062800062	0.912842274
0.062819421	4.504573822
0.062838780	6.609496593
0.062858138	14.096732140
0.062877497	5.383130550
0.062896856	4.535512447
0.062916215	6.865717411
0.062935574	15.800266266
0.062954933	6.193951130
0.062974291	6.774538994
0.062993650	1.014001012
0.063013009	4.940714359
0.063032368	5.406769753
0.063051727	5.334364414
0.063071086	11.283997536
0.063090444	2.561196566
0.063109803	6.955263615
0.063129162	2.114985704
0.063148521	8.124160767
0.063167880	4.008356571
0.063187239	12.282177925
0.063206597	8.483564377
0.063225956	4.673333645
0.063245315	6.370891094
0.063264674	2.667090893
0.063284033	4.237235546
0.063303392	7.997052670
0.063322751	8.237836838
0.063342109	9.598011017
0.063361468	5.184100151
0.063380827	1.066614151
0.063400186	3.871624708
0.063419545	3.922405243
0.063438904	11.909054756
0.063458262	8.416055679
0.063477621	5.096954346
0.063496980	2.833664417
0.063516339	5.668450356
0.063535698	4.396551132
0.063555057	3.692363024
0.063574415	6.875073433
0.063593774	12.567949295
0.063613133	7.253702164
0.063632492	5.584072590
0.063651851	10.054308891
0.063671210	9.564745903
0.063690568	6.869650841
0.063709927	7.645555019
0.063729286	9.620943069
0.063748645	4.473227501
0.063768004	4.481761932
0.063787363	2.344313383
0.063806721	2.061599255
0.063826080	7.105635643
0.063845439	5.863748074
0.063864798	5.748473644
0.063884157	9.115114212
0.063903516	2.992016077
0.063922874	1.504407287
0.063942233	3.265099049
0.063961592	2.964412928
0.063980951	2.497674942
0.064000310	5.772974491
0.064019669	3.308546305
0.064039027	9.187417984
0.064058386	4.214801311
0.064077745	2.731475830
0.064097104	6.364276886
0.064116463	4.255274296
0.064135822	5.655981541
0.064155180	10.067487717
0.064174539	4.768515587
0.064193898	5.435550690
0.064213257	1.922698855
0.064232616	3.546730995
0.064251975	4.269577980
0.064271333	9.522006035
0.064290692	4.706162453
0.064310051	6.383866787
0.064329410	7.572469711
0.064348769	9.535413742
0.064368128	8.768375397
0.064387486	1.597743273
0.064406845	13.128911972
0.064426204	8.078491211
0.064445563	1.980415106
0.064464922	4.376626015
0.064484281	7.882745743
0.064503639	5.361335278
0.064522998	8.443276405
0.064542357	8.308520317
0.064561716	8.559060097
0.064581075	10.534716606
0.064600434	6.027411938
0.064619792	7.814865589
0.064639151	9.172038078
0.064658510	13.398254395
0.064677869	13.129340172
0.064697228	9.396256447
0.064716587	8.757039070
0.064735945	7.926916599
0.064755304	6.196068287
0.064774663	6.657333374
0.064794022	7.276222706
0.064813381	6.953356266
0.064832740	6.010920048
0.064852098	1.934231877
0.064871457	5.212468147
0.064890816	9.865646362
0.064910175	8.130474091
0.064929534	12.620335579
0.064948893	2.337244034
0.064968252	11.452796936
0.064987610	4.929101467
0.065006969	8.685276031
0.065026328	13.069015503
0.065045687	7.060060024
0.065065046	5.768261909
0.065084405	5.153743744
0.065103763	3.293060780
0.065123122	12.529642105
0.065142481	5.836757660
0.065161840	6.568718433
0.065181199	1.018991947
0.065200558	5.730219364
0.065219916	5.978818893
0.065239275	10.591753960
0.065258634	3.868153811
0.065277993	9.727193832
0.065297352	8.493346214
0.065316711	12.649441719
0.065336069	2.062529802
0.065355428	10.361297607
0.065374787	12.417555809
0.065394146	9.222760201
0.065413505	9.502022743
0.065432864	6.132748604
0.065452222	10.085127831
0.065471581	13.524499893
0.065490940	6.311681271
0.065510299	4.249193192
0.065529658	8.087435722
0.065549017	1.924066305
0.065568375	14.698503494
0.065587734	3.531745672
0.065607093	9.612085342
0.065626452	6.513830185
0.065645811	7.158410549
0.065665170	11.601164818
0.065684528	5.493448257
0.065703887	11.917593956
0.065723246	9.480909348
0.065742605	9.605269432
0.065761964	8.795695305
0.065781323	6.603282928
0.065800681	3.104539633
0.065820040	2.805652380
0.065839399	3.947388172
0.065858758	6.558447838
0.065878117	1.332247376
0.065897476	4.764380932
0.065916834	8.903659821
0.065936193	1.313475966
0.065955552	4.687643528
0.065974911	8.926067352
0.065994270	2.733537197
0.066013629	9.759062767
0.066032987	4.467107773
0.066052346	10.725482941
0.066071705	9.311908722
0.066091064	8.116953850
0.066110423	4.193766594
0.066129782	1.361590385
0.066149140	8.961989403
0.066168499	9.214265823
0.066187858	1.966403604
0.066207217	2.810071945
0.066226576	3.145548105
0.066245935	1.205255270
0.066265293	2.163133383
0.066284652	1.152956367
0.066304011	5.020440102
0.066323370	12.419281960
0.066342729	1.006880879
0.066362088	11.051932335
0.066381446	6.356335163
0.066400805	4.611577511
0.066420164	6.079966545
0.066439523	5.965054512
0.066458882	4.668597698
0.066478241	4.488015175
0.066497600	3.330830097
0.066516958	5.434500217
0.066536317	1.452957273
0.066555676	1.793254018
0.066575035	11.468169212
0.066594394	3.342519999
0.066613753	12.414309502
0.066633111	11.782642365
0.066652470	2.495420218
0.066671829	1.405862331
0.066691188	3.543833733
0.066710547	2.757195234
0.066729906	4.823001385
0.066749264	2.243469477
0.066768623	6.120955944
0.066787982	4.963024139
0.066807341	2.169444561
0.066826700	6.083528519
0.066846059	3.219282150
0.066865417	9.782239914
0.066884776	10.960309982
0.066904135	1.597340941
0.066923494	3.945780993
0.066942853	2.547676325
0.066962212	6.012382984
0.066981570	6.645191193
0.067000929	6.090759754
0.067020288	10.437184334
0.067039647	8.365643501
0.067059006	11.050220490
0.067078365	4.662604332
0.067097723	3.744928837
0.067117082	4.866023064
0.067136441	6.068203449
0.067155800	4.887001038
0.067175159	7.026828766
0.067194518	8.043560028
0.067213876	2.321198225
0.067233235	6.927563667
0.067252594	5.104250431
0.067271953	8.490852356
0.067291312	4.241881847
0.067310671	6.724336624
0.067330029	3.982446432
0.067349388	10.353745461
0.067368747	7.125174999
0.067388106	8.673997879
0.067407465	3.733512640
0.067426824	6.204050064
0.067446182	8.455899239
0.067465541	9.238266945
0.067484900	3.800075531
0.067504259	5.408953190
0.067523618	6.736907959
0.067542977	7.542744160
0.067562335	7.389774323
0.067581694	3.418866634
0.067601053	12.186283112
0.067620412	9.018600464
0.067639771	6.006074429
0.067659130	8.369586945
0.067678488	10.223958969
0.067697847	6.296910286
0.067717206	4.232455254
0.067736565	10.488162994
0.067755924	3.255161762
0.067775283	3.942027569
0.067794641	8.875164986
0.067814000	6.894281387
0.067833359	7.827798843
0.067852718	7.122111320
0.067872077	3.318583012
0.067891436	2.701954126
0.067910794	7.758068562
0.067930153	4.971678734
0.067949512	10.159738541
0.067968871	6.702895164
0.067988230	6.088431835
0.068007589	5.734230995
0.068026947	3.500242233
0.068046306	2.382733107
0.068065665	3.662790775
0.068085024	13.611342430
0.068104383	7.060520649
0.068123742	5.234073639
0.068143101	4.282636642
0.068162459	1.952803135
0.068181818	10.710180283
0.068201177	1.159678578
0.068220536	4.994812012
0.068239895	8.261745453
0.068259254	13.580541611
0.068278612	5.502583027
0.068297971	8.007369041
0.068317330	10.571554184
0.068336689	11.112320900
0.068356048	0.856330454
0.068375407	2.202392817
0.068394765	1.980907083
0.068414124	6.787965775
0.068433483	9.159111023
0.068452842	3.868283033
0.068472201	4.233468533
0.068491560	8.493516922
0.068510918	10.649693489
0.068530277	7.615852356
0.068549636	5.995512009
0.068568995	11.485342979
0.068588354	3.205937386
0.068607713	5.890702248
0.068627071	6.252643108
0.068646430	2.525677204
0.068665789	16.028556824
0.068685148	6.385999680
0.068704507	8.404404640
0.068723866	3.407663584
0.068743224	5.464280605
0.068762583	2.225658178
0.068781942	4.868797302
0.068801301	5.582945824
0.068820660	1.029195428
0.068840019	3.696187496
0.068859377	10.485457420
0.068878736	5.001039505
0.068898095	7.441897869
0.068917454	6.940156460
0.068936813	14.269359589
0.068956172	7.790791512
0.068975530	1.782441974
0.068994889	4.654245377
0.069014248	10.121684074
0.069033607	1.630756021
0.069052966	6.642102242
0.069072325	6.968211174
0.069091683	7.128581524
0.069111042	5.426589489
0.069130401	4.523688316
0.069149760	5.527157307
0.069169119	3.665529013
0.069188478	7.559606552
0.069207836	3.476159334
0.069227195	3.544663668
